election_id,assembly_daesu,period,issue_name,target_type,target_name,target_model_eligible,stance_label,sentence_count,weighted_mentions,signed_weight,absolute_directional_weight,directional_balance,first_observed_date,last_observed_date,available_date,source,candidate_id,candidate_name,candidate_party_name,candidate_ballot_number,candidate_registry_available_date,candidate_link_eligible,candidate_linkage_basis,source_target_type,source_target_name,source_observed_available_date
pres_2025,21,2024-02-19,regime_change,party,더불어민주당,False,neutral,2,0.8674999999999999,0.0,0.0,0.0,2024-02-20,2024-02-22,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-02-22
pres_2025,21,2024-02-19,regional_dev,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-02-19,2024-02-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-02-19
pres_2025,21,2024-02-19,unification_event,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-02-22,2024-02-22,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-02-22
pres_2025,21,2024-02-19,welfare_pension,party,국민의힘,False,neutral,1,1.1,0.0,0.0,0.0,2024-02-20,2024-02-20,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-02-20
pres_2025,21,2024-02-19,welfare_pension,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2024-02-20,2024-02-20,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-02-20
pres_2025,21,2024-02-26,corruption_integrity,party,국민의힘,False,neutral,2,2.49375,0.0,0.0,0.0,2024-02-29,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-02-29
pres_2025,21,2024-02-26,corruption_integrity,party,더불어민주당,False,neutral,2,2.29375,0.0,0.0,0.0,2024-02-29,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-02-29
pres_2025,21,2024-02-26,corruption_integrity,person,이재명,False,neutral,5,3.3225000000000002,0.0,0.0,0.0,2024-02-29,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-02-29
pres_2025,21,2024-02-26,endorsement_event,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2024-02-27,2024-02-27,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-02-27
pres_2025,21,2024-02-26,family_legal_risk,person,이재명,False,neutral,1,1.15,0.0,0.0,0.0,2024-02-28,2024-02-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-02-28
pres_2025,21,2024-02-26,housing,party,국민의힘,False,neutral,1,1.35125,0.0,0.0,0.0,2024-02-27,2024-02-27,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-02-27
pres_2025,21,2024-02-26,housing,person,이재명,False,neutral,3,3.5250000000000004,0.0,0.0,0.0,2024-02-27,2024-02-27,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-02-27
pres_2025,21,2024-02-26,regime_change,party,국민의힘,False,neutral,2,1.254937,0.0,0.0,0.0,2024-02-27,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-02-29
pres_2025,21,2024-02-26,regime_change,party,더불어민주당,False,neutral,1,0.646875,0.0,0.0,0.0,2024-02-29,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-02-29
pres_2025,21,2024-02-26,regime_change,person,이재명,False,neutral,3,1.00725,0.0,0.0,0.0,2024-02-29,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-02-29
pres_2025,21,2024-02-26,regional_dev,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-02-29,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-02-29
pres_2025,21,2024-02-26,regional_dev,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-02-29,2024-02-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-02-29
pres_2025,21,2024-02-26,regional_dev,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2024-02-27,2024-02-27,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-02-27
pres_2025,21,2024-03-11,corruption_integrity,party,국민의힘,False,neutral,1,1.15,0.0,0.0,0.0,2024-03-15,2024-03-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-03-15
pres_2025,21,2024-03-11,regime_change,party,국민의힘,False,neutral,1,0.575,0.0,0.0,0.0,2024-03-15,2024-03-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-03-15
pres_2025,21,2024-03-11,security_nk,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2024-03-15,2024-03-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-03-15
pres_2025,21,2024-03-11,security_nk,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-03-15,2024-03-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-03-15
pres_2025,21,2024-04-22,family_legal_risk,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-04-23,2024-04-23,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-04-23
pres_2025,21,2024-04-29,welfare_pension,person,이재명,False,neutral,1,1.125,0.0,0.0,0.0,2024-04-30,2024-04-30,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-04-30
pres_2025,21,2024-05-06,candidate_competence,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-05-07,2024-05-07,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-07
pres_2025,21,2024-05-06,jobs_labor,party,국민의힘,False,neutral,3,1.7000000000000002,0.0,0.0,0.0,2024-05-07,2024-05-07,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-07
pres_2025,21,2024-05-06,jobs_labor,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2024-05-07,2024-05-07,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-05-07
pres_2025,21,2024-05-06,welfare_pension,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-05-07,2024-05-07,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-07
pres_2025,21,2024-05-13,corruption_integrity,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-05-17,2024-05-17,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-17
pres_2025,21,2024-05-27,corruption_integrity,party,국민의힘,False,neutral,3,1.2075,0.0,0.0,0.0,2024-05-28,2024-05-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-28
pres_2025,21,2024-05-27,family_legal_risk,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-05-28,2024-05-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-28
pres_2025,21,2024-05-27,inflation_livelihood,party,국민의힘,False,neutral,1,0.385,0.0,0.0,0.0,2024-05-28,2024-05-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-28
pres_2025,21,2024-05-27,regime_change,party,국민의힘,False,neutral,4,0.8872500000000001,0.0,0.0,0.0,2024-05-28,2024-05-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-05-28
pres_2025,22,2024-06-03,economy_growth,party,더불어민주당,False,neutral,1,0.385,0.0,0.0,0.0,2024-06-05,2024-06-05,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-05
pres_2025,22,2024-06-03,inflation_livelihood,party,국민의힘,False,neutral,1,0.385,0.0,0.0,0.0,2024-06-05,2024-06-05,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-05
pres_2025,22,2024-06-03,regime_change,party,국민의힘,False,neutral,1,0.13475,0.0,0.0,0.0,2024-06-05,2024-06-05,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-05
pres_2025,22,2024-06-03,regime_change,party,더불어민주당,False,neutral,1,0.13475,0.0,0.0,0.0,2024-06-05,2024-06-05,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-05
pres_2025,22,2024-06-10,corruption_integrity,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-14,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-14
pres_2025,22,2024-06-10,corruption_integrity,party,더불어민주당,False,neutral,1,0.4025,0.0,0.0,0.0,2024-06-12,2024-06-12,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-12
pres_2025,22,2024-06-10,corruption_integrity,person,이재명,False,neutral,6,3.7,0.0,0.0,0.0,2024-06-12,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-06-14
pres_2025,22,2024-06-10,economy_growth,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-14,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-06-14
pres_2025,22,2024-06-10,endorsement_event,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-14,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-14
pres_2025,22,2024-06-10,foreign_policy,party,더불어민주당,False,neutral,2,0.7,0.0,0.0,0.0,2024-06-11,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-13
pres_2025,22,2024-06-10,inflation_livelihood,party,국민의힘,False,neutral,7,3.2700000000000005,0.0,0.0,0.0,2024-06-10,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-14
pres_2025,22,2024-06-10,inflation_livelihood,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-13
pres_2025,22,2024-06-10,regime_change,party,국민의힘,False,neutral,2,0.2695,0.0,0.0,0.0,2024-06-10,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-13
pres_2025,22,2024-06-10,regime_change,party,더불어민주당,False,neutral,1,0.20125,0.0,0.0,0.0,2024-06-12,2024-06-12,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-12
pres_2025,22,2024-06-10,regime_change,person,이재명,False,neutral,2,0.845,0.0,0.0,0.0,2024-06-14,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-06-14
pres_2025,22,2024-06-10,regional_dev,party,개혁신당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_junseok,이준석,개혁신당,4,2025-05-20,True,registered_candidate_party,party,개혁신당,2024-06-13
pres_2025,22,2024-06-10,regional_dev,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-13
pres_2025,22,2024-06-10,regional_dev,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-13
pres_2025,22,2024-06-10,security_nk,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-14,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-14
pres_2025,22,2024-06-10,security_nk,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-12,2024-06-12,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-12
pres_2025,22,2024-06-10,security_nk,person,이재명,False,neutral,2,0.7,0.0,0.0,0.0,2024-06-14,2024-06-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2024-06-14
pres_2025,22,2024-06-10,unification_event,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-13
pres_2025,22,2024-06-10,welfare_pension,party,국민의힘,False,neutral,5,1.75,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-13
pres_2025,22,2024-06-10,welfare_pension,party,더불어민주당,False,neutral,2,0.7,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-13
pres_2025,22,2024-06-10,withdrawal_event,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-13,2024-06-13,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-13
pres_2025,22,2024-06-17,candidate_competence,party,국민의힘,False,neutral,1,1.1,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-18
pres_2025,22,2024-06-17,corruption_integrity,party,국민의힘,False,neutral,4,3.5124999999999997,0.0,0.0,0.0,2024-06-18,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-21
pres_2025,22,2024-06-17,corruption_integrity,party,더불어민주당,False,neutral,2,2.3499999999999996,0.0,0.0,0.0,2024-06-18,2024-06-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-19
pres_2025,22,2024-06-17,economy_growth,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-18
pres_2025,22,2024-06-17,education,party,국민의힘,False,neutral,4,1.4,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-18
pres_2025,22,2024-06-17,education,party,더불어민주당,False,neutral,3,1.0499999999999998,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-18
pres_2025,22,2024-06-17,education,person,김문수,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_person,person,김문수,2024-06-18
pres_2025,22,2024-06-17,endorsement_event,party,국민의힘,False,neutral,2,1.35,0.0,0.0,0.0,2024-06-19,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-21
pres_2025,22,2024-06-17,endorsement_event,party,더불어민주당,False,neutral,1,1.125,0.0,0.0,0.0,2024-06-21,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-21
pres_2025,22,2024-06-17,family_legal_risk,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-21,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-21
pres_2025,22,2024-06-17,family_legal_risk,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-18
pres_2025,22,2024-06-17,foreign_policy,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-18
pres_2025,22,2024-06-17,gaffe_event,party,국민의힘,False,neutral,2,2.25,0.0,0.0,0.0,2024-06-18,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-21
pres_2025,22,2024-06-17,housing,party,국민의힘,False,neutral,1,1.35125,0.0,0.0,0.0,2024-06-18,2024-06-18,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-18
pres_2025,22,2024-06-17,inflation_livelihood,party,국민의힘,False,neutral,9,3.2550000000000003,0.0,0.0,0.0,2024-06-17,2024-06-20,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-20
pres_2025,22,2024-06-17,inflation_livelihood,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-19,2024-06-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-19
pres_2025,22,2024-06-17,jobs_labor,party,개혁신당,False,neutral,2,1.1,0.0,0.0,0.0,2024-06-21,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_junseok,이준석,개혁신당,4,2025-05-20,True,registered_candidate_party,party,개혁신당,2024-06-21
pres_2025,22,2024-06-17,jobs_labor,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-20,2024-06-20,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-20
pres_2025,22,2024-06-17,jobs_labor,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-17,2024-06-17,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-17
pres_2025,22,2024-06-17,regime_change,party,국민의힘,False,neutral,8,3.1588119999999997,0.0,0.0,0.0,2024-06-18,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-21
pres_2025,22,2024-06-17,regime_change,party,더불어민주당,False,neutral,1,0.575,0.0,0.0,0.0,2024-06-19,2024-06-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-19
pres_2025,22,2024-06-17,regional_dev,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2024-06-18,2024-06-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-19
pres_2025,22,2024-06-17,regional_dev,party,더불어민주당,False,neutral,2,0.7,0.0,0.0,0.0,2024-06-18,2024-06-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-19
pres_2025,22,2024-06-17,unification_event,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-21,2024-06-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-21
pres_2025,22,2024-06-17,welfare_pension,party,국민의힘,False,neutral,6,2.1,0.0,0.0,0.0,2024-06-19,2024-06-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-19
pres_2025,22,2024-06-17,welfare_pension,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-19,2024-06-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-19
pres_2025,22,2024-06-24,candidate_competence,party,국민의힘,False,neutral,1,1.1,0.0,0.0,0.0,2024-06-25,2024-06-25,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-25
pres_2025,22,2024-06-24,corruption_integrity,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2024-06-25,2024-06-25,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-25
pres_2025,22,2024-06-24,corruption_integrity,person,김문수,False,neutral,1,0.35,0.0,0.0,0.0,2024-06-25,2024-06-25,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_person,person,김문수,2024-06-25
pres_2025,22,2024-06-24,economy_growth,party,국민의힘,False,neutral,2,1.825,0.0,0.0,0.0,2024-06-25,2024-06-25,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-25
pres_2025,22,2024-06-24,education,party,국민의힘,False,neutral,7,2.45,0.0,0.0,0.0,2024-06-25,2024-06-25,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2024-06-25
pres_2025,22,2024-06-24,education,party,더불어민주당,False,neutral,3,1.7,0.0,0.0,0.0,2024-06-25,2024-06-25,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2024-06-25
pres_2025,22,2024-06-24,education,person,김문수,False,neutral,2,0.7,0.0,0.0,0.0,2024-06-25,2024-06-25,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_person,person,김문수,2024-06-25
