selection_label,tuning_elections,step,ridge_alpha,residual_enabled,residual_scale,residual_shrinkage,neutral_context_scale,overlay_gain,conversion_scale,district_terrain_scale,within_bloc_transfer_scale,within_bloc_reservoir_gain,within_bloc_stronghold_gain,regionalism_scale,regional_anchor_strength,third_competitiveness_gate_enabled,third_character_multiplier_enabled,manual_issue_seed_enabled,automatic_issue_seed_enabled,rolling_row_mae_pp,current_before_step_mae_pp,required_improvement_pp,selection_eligible,effective_activation_elections
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.05,2.0,False,False,False,True,4.265183680073681,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.05,3.5,False,False,False,True,4.265183680073681,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,False,False,False,True,4.227436339440043,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,False,False,False,True,4.227436339440043,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1,3.5,False,False,False,True,4.227436339440043,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,False,False,False,True,4.1992439934277295,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,2.0,False,False,False,True,4.1992439934277295,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,3.5,False,False,False,True,4.1992439934277295,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,False,False,False,True,4.1992439934277295,4.1992439934277295,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,True,False,False,True,4.035659601080758,4.1992439934277295,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,False,True,False,True,4.15006988064289,4.1992439934277295,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,True,True,False,True,4.011471735592139,4.1992439934277295,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,True,True,False,True,4.011471735592139,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.0,0.15,1.0,True,True,False,True,3.857605340821794,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.1,0.15,1.0,True,True,False,True,3.85409531961751,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.15,0.15,1.0,True,True,False,True,3.8523403144050787,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.2,0.15,1.0,True,True,False,True,3.8505853127865386,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.25,0.15,1.0,True,True,False,True,3.848830314762453,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.35,0.15,1.0,True,True,False,True,3.845320329499897,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.5,0.15,1.0,True,True,False,True,3.840055378578556,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.0,0.15,1.0,True,True,False,True,3.7842436760801914,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.1,0.15,1.0,True,True,False,True,3.77899348550144,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.15,0.15,1.0,True,True,False,True,3.7763684067272356,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.2,0.15,1.0,True,True,False,True,3.7737433389671713,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.25,0.15,1.0,True,True,False,True,3.7711182822242684,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.35,0.15,1.0,True,True,False,True,3.7659270607131483,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.5,0.15,1.0,True,True,False,True,3.7593905230555427,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.0,0.15,1.0,True,True,False,True,3.718049744185769,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.1,0.15,1.0,True,True,False,True,3.71134509559523,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.15,0.15,1.0,True,True,False,True,3.7104823677818306,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.2,0.15,1.0,True,True,False,True,3.7101316629960097,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.25,0.15,1.0,True,True,False,True,3.7097809807128734,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.35,0.15,1.0,True,True,False,True,3.7130272561261024,4.011471735592139,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.5,0.15,1.0,True,True,False,True,3.7202614336438287,4.011471735592139,0.05,True,
