task_id,source_id,date,category_id,page,status,last_error,output_file
yonhap_20020221_economy_p001,yonhap,2002-02-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020221_society_p001,yonhap,2002-02-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020222_all_p001,yonhap,2002-02-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020222_politics_p001,yonhap,2002-02-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020222_economy_p001,yonhap,2002-02-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020222_society_p001,yonhap,2002-02-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020223_all_p001,yonhap,2002-02-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020223_politics_p001,yonhap,2002-02-23,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020223_economy_p001,yonhap,2002-02-23,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020223_society_p001,yonhap,2002-02-23,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020224_all_p001,yonhap,2002-02-24,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020224_politics_p001,yonhap,2002-02-24,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020224_economy_p001,yonhap,2002-02-24,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020224_society_p001,yonhap,2002-02-24,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020225_all_p001,yonhap,2002-02-25,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020225_politics_p001,yonhap,2002-02-25,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020225_economy_p001,yonhap,2002-02-25,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020225_society_p001,yonhap,2002-02-25,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020226_all_p001,yonhap,2002-02-26,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020226_politics_p001,yonhap,2002-02-26,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020226_economy_p001,yonhap,2002-02-26,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020226_society_p001,yonhap,2002-02-26,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020227_all_p001,yonhap,2002-02-27,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020227_politics_p001,yonhap,2002-02-27,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020227_economy_p001,yonhap,2002-02-27,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020227_society_p001,yonhap,2002-02-27,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020228_all_p001,yonhap,2002-02-28,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020228_politics_p001,yonhap,2002-02-28,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020228_economy_p001,yonhap,2002-02-28,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020228_society_p001,yonhap,2002-02-28,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=02\part.jsonl
yonhap_20020301_all_p001,yonhap,2002-03-01,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020301_politics_p001,yonhap,2002-03-01,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020301_economy_p001,yonhap,2002-03-01,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020301_society_p001,yonhap,2002-03-01,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020302_all_p001,yonhap,2002-03-02,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020302_politics_p001,yonhap,2002-03-02,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020302_economy_p001,yonhap,2002-03-02,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020302_society_p001,yonhap,2002-03-02,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020303_all_p001,yonhap,2002-03-03,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020303_politics_p001,yonhap,2002-03-03,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020303_economy_p001,yonhap,2002-03-03,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020303_society_p001,yonhap,2002-03-03,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020304_all_p001,yonhap,2002-03-04,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020304_politics_p001,yonhap,2002-03-04,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020304_economy_p001,yonhap,2002-03-04,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020304_society_p001,yonhap,2002-03-04,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020305_all_p001,yonhap,2002-03-05,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020305_politics_p001,yonhap,2002-03-05,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020305_economy_p001,yonhap,2002-03-05,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020305_society_p001,yonhap,2002-03-05,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020306_all_p001,yonhap,2002-03-06,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020306_politics_p001,yonhap,2002-03-06,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020306_economy_p001,yonhap,2002-03-06,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020306_society_p001,yonhap,2002-03-06,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020307_all_p001,yonhap,2002-03-07,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020307_politics_p001,yonhap,2002-03-07,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020307_economy_p001,yonhap,2002-03-07,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020307_society_p001,yonhap,2002-03-07,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020308_all_p001,yonhap,2002-03-08,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020308_politics_p001,yonhap,2002-03-08,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020308_economy_p001,yonhap,2002-03-08,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020308_society_p001,yonhap,2002-03-08,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020309_all_p001,yonhap,2002-03-09,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020309_politics_p001,yonhap,2002-03-09,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020309_economy_p001,yonhap,2002-03-09,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020309_society_p001,yonhap,2002-03-09,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020310_all_p001,yonhap,2002-03-10,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020310_politics_p001,yonhap,2002-03-10,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020310_economy_p001,yonhap,2002-03-10,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020310_society_p001,yonhap,2002-03-10,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020311_all_p001,yonhap,2002-03-11,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020311_politics_p001,yonhap,2002-03-11,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020311_economy_p001,yonhap,2002-03-11,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020311_society_p001,yonhap,2002-03-11,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020312_all_p001,yonhap,2002-03-12,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020312_politics_p001,yonhap,2002-03-12,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020312_economy_p001,yonhap,2002-03-12,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020312_society_p001,yonhap,2002-03-12,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020313_all_p001,yonhap,2002-03-13,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020313_politics_p001,yonhap,2002-03-13,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020313_economy_p001,yonhap,2002-03-13,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020313_society_p001,yonhap,2002-03-13,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020314_all_p001,yonhap,2002-03-14,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020314_politics_p001,yonhap,2002-03-14,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020314_economy_p001,yonhap,2002-03-14,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020314_society_p001,yonhap,2002-03-14,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020315_all_p001,yonhap,2002-03-15,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020315_politics_p001,yonhap,2002-03-15,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020315_economy_p001,yonhap,2002-03-15,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020315_society_p001,yonhap,2002-03-15,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020316_all_p001,yonhap,2002-03-16,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020316_politics_p001,yonhap,2002-03-16,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020316_economy_p001,yonhap,2002-03-16,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020316_society_p001,yonhap,2002-03-16,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020317_all_p001,yonhap,2002-03-17,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020317_politics_p001,yonhap,2002-03-17,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020317_economy_p001,yonhap,2002-03-17,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020317_society_p001,yonhap,2002-03-17,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020318_all_p001,yonhap,2002-03-18,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020318_politics_p001,yonhap,2002-03-18,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020318_economy_p001,yonhap,2002-03-18,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020318_society_p001,yonhap,2002-03-18,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020319_all_p001,yonhap,2002-03-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020319_politics_p001,yonhap,2002-03-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020319_economy_p001,yonhap,2002-03-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020319_society_p001,yonhap,2002-03-19,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020320_all_p001,yonhap,2002-03-20,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020320_politics_p001,yonhap,2002-03-20,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020320_economy_p001,yonhap,2002-03-20,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020320_society_p001,yonhap,2002-03-20,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020321_all_p001,yonhap,2002-03-21,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020321_politics_p001,yonhap,2002-03-21,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020321_economy_p001,yonhap,2002-03-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020321_society_p001,yonhap,2002-03-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020322_all_p001,yonhap,2002-03-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020322_politics_p001,yonhap,2002-03-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020322_economy_p001,yonhap,2002-03-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020322_society_p001,yonhap,2002-03-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020323_all_p001,yonhap,2002-03-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020323_politics_p001,yonhap,2002-03-23,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020323_economy_p001,yonhap,2002-03-23,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020323_society_p001,yonhap,2002-03-23,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020324_all_p001,yonhap,2002-03-24,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020324_politics_p001,yonhap,2002-03-24,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020324_economy_p001,yonhap,2002-03-24,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020324_society_p001,yonhap,2002-03-24,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020325_all_p001,yonhap,2002-03-25,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020325_politics_p001,yonhap,2002-03-25,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020325_economy_p001,yonhap,2002-03-25,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020325_society_p001,yonhap,2002-03-25,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020326_all_p001,yonhap,2002-03-26,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020326_politics_p001,yonhap,2002-03-26,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020326_economy_p001,yonhap,2002-03-26,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020326_society_p001,yonhap,2002-03-26,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020327_all_p001,yonhap,2002-03-27,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020327_politics_p001,yonhap,2002-03-27,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020327_economy_p001,yonhap,2002-03-27,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020327_society_p001,yonhap,2002-03-27,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020328_all_p001,yonhap,2002-03-28,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020328_politics_p001,yonhap,2002-03-28,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020328_economy_p001,yonhap,2002-03-28,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020328_society_p001,yonhap,2002-03-28,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020329_all_p001,yonhap,2002-03-29,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020329_politics_p001,yonhap,2002-03-29,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020329_economy_p001,yonhap,2002-03-29,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020329_society_p001,yonhap,2002-03-29,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020330_all_p001,yonhap,2002-03-30,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020330_politics_p001,yonhap,2002-03-30,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020330_economy_p001,yonhap,2002-03-30,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020330_society_p001,yonhap,2002-03-30,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020331_all_p001,yonhap,2002-03-31,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020331_politics_p001,yonhap,2002-03-31,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020331_economy_p001,yonhap,2002-03-31,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020331_society_p001,yonhap,2002-03-31,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=03\part.jsonl
yonhap_20020401_all_p001,yonhap,2002-04-01,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020401_politics_p001,yonhap,2002-04-01,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020401_economy_p001,yonhap,2002-04-01,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020401_society_p001,yonhap,2002-04-01,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020402_all_p001,yonhap,2002-04-02,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020402_politics_p001,yonhap,2002-04-02,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020402_economy_p001,yonhap,2002-04-02,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020402_society_p001,yonhap,2002-04-02,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020403_all_p001,yonhap,2002-04-03,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020403_politics_p001,yonhap,2002-04-03,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020403_economy_p001,yonhap,2002-04-03,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020403_society_p001,yonhap,2002-04-03,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020404_all_p001,yonhap,2002-04-04,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020404_politics_p001,yonhap,2002-04-04,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020404_economy_p001,yonhap,2002-04-04,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020404_society_p001,yonhap,2002-04-04,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020405_all_p001,yonhap,2002-04-05,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020405_politics_p001,yonhap,2002-04-05,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020405_economy_p001,yonhap,2002-04-05,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020405_society_p001,yonhap,2002-04-05,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020406_all_p001,yonhap,2002-04-06,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020406_politics_p001,yonhap,2002-04-06,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020406_economy_p001,yonhap,2002-04-06,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020406_society_p001,yonhap,2002-04-06,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020407_all_p001,yonhap,2002-04-07,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020407_politics_p001,yonhap,2002-04-07,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020407_economy_p001,yonhap,2002-04-07,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020407_society_p001,yonhap,2002-04-07,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020408_all_p001,yonhap,2002-04-08,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020408_politics_p001,yonhap,2002-04-08,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020408_economy_p001,yonhap,2002-04-08,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020408_society_p001,yonhap,2002-04-08,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020409_all_p001,yonhap,2002-04-09,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020409_politics_p001,yonhap,2002-04-09,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020409_economy_p001,yonhap,2002-04-09,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020409_society_p001,yonhap,2002-04-09,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020410_all_p001,yonhap,2002-04-10,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020410_politics_p001,yonhap,2002-04-10,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020410_economy_p001,yonhap,2002-04-10,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020410_society_p001,yonhap,2002-04-10,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020411_all_p001,yonhap,2002-04-11,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020411_politics_p001,yonhap,2002-04-11,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
